state_or_region,sector,year,renewable_generation,units,source_key
Florida,commercial,2025,414.0,thousand megawatthours,ELEC.GEN.AOR-FL-96.A
Florida,industrial,2001,1746.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2002,1416.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2003,1877.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2004,1935.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2005,1793.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2006,1757.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2007,1780.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2008,1931.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2009,1932.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2010,1951.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2011,2073.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2012,2001.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2013,2141.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2014,1967.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2015,2110.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2016,2025.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2017,1969.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2018,1942.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2019,1870.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2020,1783.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2021,1820.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2022,1684.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2023,1254.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2024,1274.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Florida,industrial,2025,1282.0,thousand megawatthours,ELEC.GEN.AOR-FL-97.A
Georgia,commercial,2009,21.0,thousand megawatthours,ELEC.GEN.AOR-GA-96.A
Georgia,commercial,2010,20.0,thousand megawatthours,ELEC.GEN.AOR-GA-96.A
Georgia,commercial,2011,23.0,thousand megawatthours,ELEC.GEN.AOR-GA-96.A
Georgia,commercial,2012,29.0,thousand megawatthours,ELEC.GEN.AOR-GA-96.A
Georgia,commercial,2013,26.0,thousand megawatthours,ELEC.GEN.AOR-GA-96.A
Georgia,commercial,2014,27.0,thousand megawatthours,ELEC.GEN.AOR-GA-96.A
Georgia,commercial,2015,11.0,thousand megawatthours,ELEC.GEN.AOR-GA-96.A
Georgia,commercial,2016,6.0,thousand megawatthours,ELEC.GEN.AOR-GA-96.A
Georgia,commercial,2017,3.0,thousand megawatthours,ELEC.GEN.AOR-GA-96.A
Georgia,commercial,2018,2.0,thousand megawatthours,ELEC.GEN.AOR-GA-96.A
Georgia,commercial,2019,3.0,thousand megawatthours,ELEC.GEN.AOR-GA-96.A
Georgia,commercial,2020,3.0,thousand megawatthours,ELEC.GEN.AOR-GA-96.A
Georgia,commercial,2021,2.0,thousand megawatthours,ELEC.GEN.AOR-GA-96.A
Georgia,commercial,2022,2.0,thousand megawatthours,ELEC.GEN.AOR-GA-96.A
Georgia,commercial,2023,2.0,thousand megawatthours,ELEC.GEN.AOR-GA-96.A
Georgia,commercial,2024,2.0,thousand megawatthours,ELEC.GEN.AOR-GA-96.A
Georgia,commercial,2025,5.0,thousand megawatthours,ELEC.GEN.AOR-GA-96.A
Georgia,industrial,2001,2983.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2002,6363.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2003,3156.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2004,3174.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2005,3256.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2006,3404.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2007,3403.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2008,2751.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2009,2774.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2010,3009.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2011,3001.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2012,3030.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2013,3301.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2014,3515.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2015,4047.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2016,3852.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2017,3987.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2018,4116.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2019,4169.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2020,4081.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2021,3940.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2022,3885.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2023,3153.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2024,3581.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Georgia,industrial,2025,3121.0,thousand megawatthours,ELEC.GEN.AOR-GA-97.A
Hawaii,commercial,2004,178.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2005,163.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2006,189.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2007,169.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2008,184.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2009,180.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2010,174.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2011,161.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2012,153.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2013,183.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2014,194.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2015,189.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2016,205.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2017,189.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2018,201.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2019,183.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2020,163.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2021,163.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2022,169.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2023,151.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2024,156.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,commercial,2025,146.0,thousand megawatthours,ELEC.GEN.AOR-HI-96.A
Hawaii,industrial,2001,124.0,thousand megawatthours,ELEC.GEN.AOR-HI-97.A
Hawaii,industrial,2002,127.0,thousand megawatthours,ELEC.GEN.AOR-HI-97.A
Hawaii,industrial,2003,9.0,thousand megawatthours,ELEC.GEN.AOR-HI-97.A
Hawaii,industrial,2004,10.0,thousand megawatthours,ELEC.GEN.AOR-HI-97.A
Hawaii,industrial,2005,13.0,thousand megawatthours,ELEC.GEN.AOR-HI-97.A
Hawaii,industrial,2006,7.0,thousand megawatthours,ELEC.GEN.AOR-HI-97.A
Hawaii,industrial,2007,7.0,thousand megawatthours,ELEC.GEN.AOR-HI-97.A
Hawaii,industrial,2008,6.0,thousand megawatthours,ELEC.GEN.AOR-HI-97.A
Hawaii,industrial,2009,10.0,thousand megawatthours,ELEC.GEN.AOR-HI-97.A
Hawaii,industrial,2010,107.0,thousand megawatthours,ELEC.GEN.AOR-HI-97.A
Hawaii,industrial,2011,112.0,thousand megawatthours,ELEC.GEN.AOR-HI-97.A
Hawaii,industrial,2012,106.0,thousand megawatthours,ELEC.GEN.AOR-HI-97.A
Hawaii,industrial,2013,118.0,thousand megawatthours,ELEC.GEN.AOR-HI-97.A
Hawaii,industrial,2014,103.0,thousand megawatthours,ELEC.GEN.AOR-HI-97.A
Hawaii,industrial,2015,79.0,thousand megawatthours,ELEC.GEN.AOR-HI-97.A
Hawaii,industrial,2016,66.0,thousand megawatthours,ELEC.GEN.AOR-HI-97.A
Idaho,commercial,2014,5.0,thousand megawatthours,ELEC.GEN.AOR-ID-96.A
Idaho,commercial,2015,9.0,thousand megawatthours,ELEC.GEN.AOR-ID-96.A
Idaho,commercial,2016,11.0,thousand megawatthours,ELEC.GEN.AOR-ID-96.A
Idaho,commercial,2017,12.0,thousand megawatthours,ELEC.GEN.AOR-ID-96.A
Idaho,commercial,2018,11.0,thousand megawatthours,ELEC.GEN.AOR-ID-96.A
Idaho,commercial,2019,25.0,thousand megawatthours,ELEC.GEN.AOR-ID-96.A
Idaho,commercial,2020,29.0,thousand megawatthours,ELEC.GEN.AOR-ID-96.A
Idaho,commercial,2021,31.0,thousand megawatthours,ELEC.GEN.AOR-ID-96.A
Idaho,commercial,2022,30.0,thousand megawatthours,ELEC.GEN.AOR-ID-96.A
Idaho,commercial,2023,31.0,thousand megawatthours,ELEC.GEN.AOR-ID-96.A
Idaho,commercial,2024,37.0,thousand megawatthours,ELEC.GEN.AOR-ID-96.A
Idaho,commercial,2025,36.0,thousand megawatthours,ELEC.GEN.AOR-ID-96.A
Idaho,industrial,2001,495.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2002,435.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2003,454.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2004,476.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2005,472.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2006,444.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2007,405.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2008,386.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2009,402.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2010,408.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2011,420.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2012,397.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2013,398.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2014,371.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2015,377.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2016,365.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2017,306.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2018,346.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2019,358.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2020,360.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2021,345.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2022,345.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2023,335.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2024,295.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Idaho,industrial,2025,397.0,thousand megawatthours,ELEC.GEN.AOR-ID-97.A
Illinois,commercial,2001,8.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2002,5.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2003,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2004,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2005,1.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2006,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2007,1.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2008,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2009,1.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2010,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2011,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2012,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2013,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2014,4.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2015,5.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2016,5.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2017,5.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2018,8.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2019,8.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2020,6.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2021,5.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2022,5.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2023,3.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2024,6.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,commercial,2025,9.0,thousand megawatthours,ELEC.GEN.AOR-IL-96.A
Illinois,industrial,2001,69.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2002,66.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2003,74.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2004,77.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2005,77.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2008,1.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2009,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2010,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2011,1.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2012,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2013,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2014,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2015,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2016,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2017,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2018,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2019,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2020,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2021,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2022,0.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2024,2.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Illinois,industrial,2025,8.0,thousand megawatthours,ELEC.GEN.AOR-IL-97.A
Indiana,commercial,2001,21.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2002,20.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2003,18.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2004,22.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2005,22.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2006,22.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2007,19.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2008,23.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2009,21.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2010,24.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2011,21.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2012,22.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2013,21.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2014,21.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2015,22.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2016,21.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2017,21.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2018,22.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2019,21.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2020,22.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2021,21.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2022,11.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2023,2.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2024,2.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,commercial,2025,2.0,thousand megawatthours,ELEC.GEN.AOR-IN-96.A
Indiana,industrial,2001,4.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2002,7.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2003,16.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2004,29.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2005,26.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2006,24.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2007,22.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2008,21.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2009,22.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2010,15.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2011,20.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2012,29.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2013,41.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2014,67.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2015,71.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2016,75.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2017,80.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2018,69.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2019,64.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2020,64.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2021,60.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2022,47.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2023,43.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2024,47.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Indiana,industrial,2025,48.0,thousand megawatthours,ELEC.GEN.AOR-IN-97.A
Iowa,commercial,2001,15.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2002,11.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2003,25.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2004,31.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2005,35.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2006,37.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2007,28.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2008,26.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2009,25.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2010,27.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2011,34.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2012,28.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2013,31.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2014,33.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2015,40.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2016,51.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2017,33.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2018,47.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2019,41.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2020,28.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2021,12.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2022,23.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2023,8.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2024,9.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,commercial,2025,6.0,thousand megawatthours,ELEC.GEN.AOR-IA-96.A
Iowa,industrial,2002,0.0,thousand megawatthours,ELEC.GEN.AOR-IA-97.A
Iowa,industrial,2008,8.0,thousand megawatthours,ELEC.GEN.AOR-IA-97.A
Iowa,industrial,2009,22.0,thousand megawatthours,ELEC.GEN.AOR-IA-97.A
Iowa,industrial,2010,39.0,thousand megawatthours,ELEC.GEN.AOR-IA-97.A
Iowa,industrial,2011,15.0,thousand megawatthours,ELEC.GEN.AOR-IA-97.A
Iowa,industrial,2012,12.0,thousand megawatthours,ELEC.GEN.AOR-IA-97.A
Iowa,industrial,2013,21.0,thousand megawatthours,ELEC.GEN.AOR-IA-97.A
Iowa,industrial,2014,94.0,thousand megawatthours,ELEC.GEN.AOR-IA-97.A
Iowa,industrial,2015,67.0,thousand megawatthours,ELEC.GEN.AOR-IA-97.A
Iowa,industrial,2016,55.0,thousand megawatthours,ELEC.GEN.AOR-IA-97.A
Iowa,industrial,2017,41.0,thousand megawatthours,ELEC.GEN.AOR-IA-97.A
Iowa,industrial,2018,35.0,thousand megawatthours,ELEC.GEN.AOR-IA-97.A
Iowa,industrial,2019,59.0,thousand megawatthours,ELEC.GEN.AOR-IA-97.A
Iowa,industrial,2020,52.0,thousand megawatthours,ELEC.GEN.AOR-IA-97.A
Iowa,industrial,2021,63.0,thousand megawatthours,ELEC.GEN.AOR-IA-97.A
Iowa,industrial,2022,71.0,thousand megawatthours,ELEC.GEN.AOR-IA-97.A
Iowa,industrial,2023,71.0,thousand megawatthours,ELEC.GEN.AOR-IA-97.A
Iowa,industrial,2024,80.0,thousand megawatthours,ELEC.GEN.AOR-IA-97.A
Iowa,industrial,2025,64.0,thousand megawatthours,ELEC.GEN.AOR-IA-97.A
Kansas,commercial,2017,15.0,thousand megawatthours,ELEC.GEN.AOR-KS-96.A
Kansas,commercial,2018,16.0,thousand megawatthours,ELEC.GEN.AOR-KS-96.A
Kansas,commercial,2019,17.0,thousand megawatthours,ELEC.GEN.AOR-KS-96.A
Kansas,commercial,2020,16.0,thousand megawatthours,ELEC.GEN.AOR-KS-96.A
Kansas,commercial,2021,16.0,thousand megawatthours,ELEC.GEN.AOR-KS-96.A
Kansas,commercial,2022,16.0,thousand megawatthours,ELEC.GEN.AOR-KS-96.A
Kansas,commercial,2023,13.0,thousand megawatthours,ELEC.GEN.AOR-KS-96.A
Kansas,commercial,2024,13.0,thousand megawatthours,ELEC.GEN.AOR-KS-96.A
Kansas,commercial,2025,12.0,thousand megawatthours,ELEC.GEN.AOR-KS-96.A
Kansas,industrial,2013,0.0,thousand megawatthours,ELEC.GEN.AOR-KS-97.A
Kansas,industrial,2014,-4.0,thousand megawatthours,ELEC.GEN.AOR-KS-97.A
Kansas,industrial,2015,0.0,thousand megawatthours,ELEC.GEN.AOR-KS-97.A
Kansas,industrial,2016,0.0,thousand megawatthours,ELEC.GEN.AOR-KS-97.A
Kansas,industrial,2017,-3.0,thousand megawatthours,ELEC.GEN.AOR-KS-97.A
Kansas,industrial,2018,-3.0,thousand megawatthours,ELEC.GEN.AOR-KS-97.A
Kansas,industrial,2021,3.0,thousand megawatthours,ELEC.GEN.AOR-KS-97.A
Kansas,industrial,2022,13.0,thousand megawatthours,ELEC.GEN.AOR-KS-97.A
Kansas,industrial,2023,11.0,thousand megawatthours,ELEC.GEN.AOR-KS-97.A
Kansas,industrial,2024,12.0,thousand megawatthours,ELEC.GEN.AOR-KS-97.A
Kansas,industrial,2025,11.0,thousand megawatthours,ELEC.GEN.AOR-KS-97.A
Kentucky,commercial,2022,3.0,thousand megawatthours,ELEC.GEN.AOR-KY-96.A
Kentucky,commercial,2023,1.0,thousand megawatthours,ELEC.GEN.AOR-KY-96.A
Kentucky,commercial,2024,2.0,thousand megawatthours,ELEC.GEN.AOR-KY-96.A
Kentucky,industrial,2001,10.0,thousand megawatthours,ELEC.GEN.AOR-KY-97.A
Kentucky,industrial,2002,365.0,thousand megawatthours,ELEC.GEN.AOR-KY-97.A
