state_or_region,sector,year,total_generation,units,source_key
Maryland,industrial,2021,48.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2022,51.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2023,59.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2024,56.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2025,58.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Massachusetts,commercial,2001,558.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2002,575.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2003,514.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2004,573.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2005,590.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2006,574.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2007,503.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2008,489.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2009,525.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2010,497.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2011,490.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2012,469.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2013,527.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2014,600.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2015,535.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2016,532.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2017,548.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2018,642.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2019,606.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2020,576.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2021,598.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2022,1690.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2023,1673.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2024,1727.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,commercial,2025,1636.0,thousand megawatthours,ELEC.GEN.ALL-MA-96.A
Massachusetts,industrial,2001,409.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2002,413.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2003,335.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2004,314.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2005,286.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2006,296.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2007,273.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2008,219.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2009,193.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2010,169.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2011,172.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2012,197.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2013,175.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2014,152.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2015,181.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2016,226.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2017,268.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2018,269.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2019,264.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2020,215.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2021,203.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2022,195.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2023,172.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2024,148.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Massachusetts,industrial,2025,154.0,thousand megawatthours,ELEC.GEN.ALL-MA-97.A
Michigan,commercial,2001,239.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2002,477.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2003,504.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2004,536.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2005,535.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2006,515.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2007,627.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2008,535.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2009,604.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2010,624.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2011,789.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2012,968.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2013,861.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2014,972.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2015,1013.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2016,881.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2017,831.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2018,867.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2019,729.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2020,662.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2021,677.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2022,750.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2023,717.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2024,721.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,commercial,2025,728.0,thousand megawatthours,ELEC.GEN.ALL-MI-96.A
Michigan,industrial,2001,1638.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2002,1792.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2003,1990.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2004,1878.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2005,1756.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2006,1731.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2007,1542.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2008,1647.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2009,1159.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2010,1215.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2011,1240.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2012,1363.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2013,1512.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2014,1351.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2015,1280.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2016,1287.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2017,1320.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2018,1324.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2019,1403.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2020,1154.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2021,1399.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2022,1362.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2023,1255.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2024,1284.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Michigan,industrial,2025,1258.0,thousand megawatthours,ELEC.GEN.ALL-MI-97.A
Minnesota,commercial,2001,137.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2002,124.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2003,117.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2004,107.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2005,108.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2006,104.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2007,97.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2008,98.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2009,130.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2010,143.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2011,167.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2012,173.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2013,183.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2014,215.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2015,191.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2016,204.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2017,184.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2018,193.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2019,191.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2020,209.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2021,301.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2022,335.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2023,247.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2024,256.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,commercial,2025,309.0,thousand megawatthours,ELEC.GEN.ALL-MN-96.A
Minnesota,industrial,2001,1655.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2002,2327.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2003,1802.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2004,1924.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2005,1849.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2006,1649.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2007,1670.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2008,1651.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2009,1441.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2010,1630.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2011,1570.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2012,1324.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2013,1487.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2014,1384.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2015,1453.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2016,1403.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2017,1497.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2018,1331.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2019,1127.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2020,978.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2021,1007.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2022,1207.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2023,1222.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2024,1443.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Minnesota,industrial,2025,1352.0,thousand megawatthours,ELEC.GEN.ALL-MN-97.A
Mississippi,commercial,2001,23.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2002,26.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2003,26.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2004,25.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2005,19.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2006,7.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2007,12.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2008,12.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2009,24.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2010,22.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2011,24.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2012,22.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2013,23.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2014,21.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2015,7.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2016,0.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2017,5.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2018,0.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2019,0.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2020,0.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2021,0.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2022,0.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2023,0.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2024,0.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,commercial,2025,0.0,thousand megawatthours,ELEC.GEN.ALL-MS-96.A
Mississippi,industrial,2001,2156.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2002,1370.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2003,1455.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2004,1740.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2005,1725.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2006,1881.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2007,1888.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2008,1745.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2009,1789.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2010,1845.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2011,1831.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2012,2980.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2013,2794.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2014,1831.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2015,1913.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2016,1937.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2017,1921.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2018,1915.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2019,1891.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2020,1974.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2021,1898.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2022,1791.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2023,1902.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2024,1852.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Mississippi,industrial,2025,1902.0,thousand megawatthours,ELEC.GEN.ALL-MS-97.A
Missouri,commercial,2001,137.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2002,140.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2003,134.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2004,155.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2005,163.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2006,201.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2007,194.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2008,151.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2009,104.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2010,125.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2011,146.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2012,160.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2013,166.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2014,165.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2015,164.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2016,199.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2017,175.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2018,175.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2019,192.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2020,174.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2021,195.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2022,200.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2023,182.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2024,192.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,commercial,2025,205.0,thousand megawatthours,ELEC.GEN.ALL-MO-96.A
Missouri,industrial,2001,190.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2002,186.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2003,205.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2004,184.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2005,182.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2006,172.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2007,168.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2008,150.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2009,121.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2010,114.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2011,71.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2012,52.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2013,57.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2014,51.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2015,43.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2016,47.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2017,46.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2018,43.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2019,34.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2020,40.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2021,44.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2022,47.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2023,43.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2024,40.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Missouri,industrial,2025,42.0,thousand megawatthours,ELEC.GEN.ALL-MO-97.A
Montana,industrial,2001,75.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2002,72.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2003,78.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2004,78.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2005,88.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2006,116.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2007,121.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2008,128.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2009,105.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2010,103.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2011,9.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2012,9.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2013,15.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2014,22.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2015,28.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2016,30.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2017,31.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2018,36.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2019,32.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2020,36.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2021,35.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2022,30.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2023,26.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2024,26.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Montana,industrial,2025,31.0,thousand megawatthours,ELEC.GEN.ALL-MT-97.A
Nebraska,commercial,2001,17.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2002,17.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2003,20.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2004,22.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2005,19.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2006,17.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2007,17.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2008,13.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2009,14.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2010,13.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2011,17.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2012,18.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2013,18.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2014,17.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2015,17.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2016,19.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2017,19.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2018,18.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2019,18.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2020,16.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2021,18.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2022,19.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2023,19.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,commercial,2024,20.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
